movie,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
6bd4f23f-0b96-4897-b264-c3b4050bb098,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a12f05af-0ce8-484e-b939-009aa5f8be95,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2f6b7ae8-7853-415c-ae4e-ac988f919ed0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8f43bc3a-c074-418b-82d3-525b30334135,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f419872c-494c-47dd-ac6d-f0f02326b230,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
66ad54f1-e1af-4468-a7ce-4ef74e117a7f,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
486ddaeb-840e-4f7d-a285-c4b0d1f80e46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6d7c0da2-0302-4da1-86d3-36384c0c5a17,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
266a5416-74cf-4c27-86d2-0241f7dcde4a,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
fa251c17-2e16-4b69-83ae-c8df9ca6cb3e,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
73b0da08-6c16-438c-827e-acdc7b82f3ca,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
935d35eb-472f-4960-bec0-2beb55e71d6c,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40b86b9b-034f-4fd4-83a3-df3684bf1e1c,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
05f21f68-a806-4310-9e3e-2488a8928af4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
43d9d359-e9cd-49c3-83c9-55de174bc125,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
198beb72-50ff-4826-b298-4d10cfb6f2bd,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
baa211a3-d2e3-48bc-b264-1939e926ce62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7e46d124-f2d4-4c99-a9c1-dea6694a2b18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9c718e5a-3bc8-45db-aaef-345ecafb17ca,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
196c8ed8-4eae-4a7b-a224-40c75bec3935,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
f6fc73da-6d51-4d6a-be7b-323c6606a776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40f8f0a2-6724-4cd2-8a54-249f82897c04,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
acf26fed-1c9e-4bbd-a737-74040967d8f1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d0c9fe92-0a72-4e8b-af34-c7c0734baeea,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
6078d11b-cd81-4719-bc8f-969867cb9023,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7c09bbaa-d254-4203-b02e-518ca5d505ae,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
dc305a66-e5a1-46b9-b6d8-fcf0d748028e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41525e7b-5d4b-4c57-b1fe-bb49346856c1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
fc9a1024-790b-406d-b3da-0d145dd9c12e,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
09bf539c-2475-4a00-9b58-433f9285ded1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
b09400e5-1c1c-4171-af84-3e16bed87c26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9301aa73-2c5c-4a5a-95a3-2617266cdfa7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8dab7175-66ef-4593-b109-4bb869ee23ee,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99b65952-c381-49dc-9a52-ce0a4f911b83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5a45eb89-13a0-4bdd-9a55-b227179acff7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3832f752-60e9-4b39-9714-af38d7153a3d,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
552808d6-722a-4a6a-a871-dbb6ffe8632e,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
da2d6953-273d-4d6c-b1e0-d62d88686b7d,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
815cd955-cfcf-42ac-8f61-1743e3eda58e,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
fc0dd2f8-60ee-49df-9348-5170156004b2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
348c529a-437a-42e8-8df6-0644271865ba,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
c2e86c54-be7d-4375-bdf7-4c068534570e,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34d79c12-1760-479a-b174-42c17284cb9d,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
52a0ef0a-3a26-4163-8d0f-2b525beecb52,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
962c26a2-dca4-4b7a-a319-2bca3cb7393d,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
560c98aa-3e2b-49bb-b227-950ffbb1cadd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2b0916ee-fc29-41aa-a929-572ff1b53641,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6671fb42-c642-4ff7-9cc6-739395d3bc85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ebc39a7e-e9ac-465a-a153-26d275f1bc82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
48b989d6-cf86-4e3b-8c08-bcfc15cccb4c,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
634bc770-c8a4-4728-b575-aff5186b7095,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
912765ef-b5c2-4a7b-b062-3470614e4082,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0be0aecb-a8d0-46fa-9539-678393680e07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2a68a6f4-3e42-4ec1-89d0-cea1a084fb9f,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
e162fa4c-70e4-4009-83f1-d508c30cc60f,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dfc84328-7736-4cb7-8c4a-e04abb879507,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
93ef446b-fab2-43e3-b2b9-a7e7998868c7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e38b9702-f9a0-4177-8ff8-40c03950cf1f,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43b405c7-c7c2-424f-a506-294a706a031c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0393f88a-9b74-499a-b666-dbe0b67b255e,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8fb6f190-f226-4b28-8799-f1c6d30303f8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0b1aad56-4693-4454-b13d-0c8bf03247ee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb44afe6-1f8b-45c5-b6af-7c02d17462dc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3253f87f-beab-49cc-89c2-bc1d9cc1907a,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8c664247-1056-46b9-a180-8d66afd745e9,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2c01255c-51dc-4c3a-9ed5-9db3b0e2adae,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3a15f36a-d0a5-494b-b4aa-e23082fb8b1a,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93959096-7382-4473-93f8-3c9b21da5d0f,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90b1ec34-4b3b-4038-8ec8-086efe1c3188,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ba888d7f-ae96-4f05-aa9d-f3a3bd49c60a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
e84f0df3-a4f4-4f5f-828a-30b74bcc72e2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8749928a-dc04-4024-9953-18333c72f4e2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
013e4e5f-1a1e-4d0c-ad7f-0b120c7653d8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a545337c-f086-4b25-a789-5094690a485e,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c87a6809-e6b4-4e28-98e7-93de4a023c65,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
939fb8ec-817a-4005-abcc-a285821cc4ff,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cba3360b-bc80-431a-910f-4fdb5edae6b0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3bddce4a-d6d3-48d8-9feb-30e5f84c6692,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
aa973b2c-baf0-400d-ae5c-62cddc4bb4d8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cb5b34f2-3e8d-4850-8573-a0de34dead63,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9b662013-2d7e-48a5-b085-9336d4c3ca49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22d700aa-bc6f-4c9f-9337-9f16ecf0f69e,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7c02337b-e83e-40d0-81d9-5aca73a3080f,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
d6db476e-941d-4cf1-b524-b8e6680f3c02,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a34efc0c-6f59-4094-a076-cd51fcadb95f,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0ac79b15-53d2-4f83-9ace-d668d1d78883,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
be4d2495-2d5b-4f2d-bb05-47ce1092978a,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4b9b4d74-7b47-415c-af38-a350d477ac5e,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ce0a0f16-d0ac-4b44-bd42-82e2883e1933,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3e819410-1ecd-405a-b09b-7ea37bdea545,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
437fb1a4-fd29-4c6c-b284-715ea6a32622,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
b2ec8e96-ed46-4ccb-b555-ba0b638a2f43,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e66567e2-ac3c-4ecd-ad90-ec62fac64ed8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
828b7077-1145-443a-997c-b84f0441be1d,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bf456dc6-0e83-448a-8a33-4783201ae87c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
74d63345-9bb7-426f-b5d2-0bbddef1612c,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a7ff97a0-03d5-4b85-9281-a1eb50155cff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
f9e698fd-fa3c-4557-a921-c03a12e971db,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
add4c185-5896-4a1a-b4a6-5aa551309043,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8692bd58-d1c6-4269-a443-3417adb289dd,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5a4cebab-6d2c-4319-ae39-821b0f57f69b,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1f3cafc2-c80c-4560-9150-a81c985c0066,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885e88bb-cd9f-4ffd-a113-4a8a45ede451,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0a7986aa-0c0c-4e0f-9e7f-528acc2d0913,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41d9f9e4-6d03-46d3-a100-12d694c75641,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26c0870d-641f-46da-9bb1-b11324476fdb,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
f5979dbc-166a-4d9f-b321-48b4106f085f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8dfd3699-5a97-439f-901e-bf6ac5f765f8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
c3891a85-0048-4e7c-bd29-48533f31b43a,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a84e2488-e1b7-4c2b-b318-921d7ce014c8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8a5c7a9f-c1cb-43b4-b82a-fe330091c82b,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
936eddf6-4b06-47a6-98a0-4f3dfdab8d8e,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d351cddd-12eb-4fd3-8a69-0c8732f0f121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bdd18c27-22e4-4c46-a8f7-334e5d81eab4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0d13c481-a4ed-4d12-a464-cecfdb4854a2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
90a46011-5067-45bd-b7b5-6c8a377295cf,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
584780b5-f9d5-4948-8ecc-66764200e380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71396012-b94e-4bda-abdf-377c0724fc99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
c06748ea-9351-4085-8528-a15b4008fa38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6c709acd-44ae-4a8f-9a97-20b1fb3daee0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
f21641e4-162f-42e7-b7da-c10d92ffea14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9abc3dbd-0f81-4bcb-89ab-af34ace487c2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
54f8db95-06af-4ef3-9a00-76b28c513e19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10d8c99e-57dc-4448-9a22-4d66f35796cb,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8560ba45-5c14-4c1e-a7a3-fd6e5d4d0ba4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
f4c600bc-3c37-4f26-a9fd-f88bb9f223bd,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6982198b-daa5-4725-aeec-23d448f3b398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ecc73833-8c72-4fbc-ae57-e49303ce4c93,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7e4ea38-24f2-4a97-9dee-e1948070ec93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddc9d75b-05a7-41e8-8ea3-78787876c1bb,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2ada6a15-218d-409b-84b9-c788707560e2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a51a1024-032b-4fce-8810-147956fd41bb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a6e9b859-99cd-4b98-8dde-16a89fdfbfc0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
a4b07fea-c5cf-4f48-9d72-758f3b5e493a,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0abe900d-cd87-4309-a37e-7483b0bfbf16,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
a4e32f1a-049c-4293-bbe9-5f219b3d9e07,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50d45b1e-eab5-4464-9675-1bcb542c0c81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5cf85c9a-750d-457d-b49f-068255ef870a,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
27160834-a4cf-4b7c-87d5-c2bcd1162c8b,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
bb7051a4-dd55-4398-b2d2-829ceb12e214,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
f20bd0df-27e3-4da9-bef6-3d57a48d0ded,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
f63fa32b-b9b9-42e6-a797-f9c85f812bf4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3eede90e-0469-4be1-a374-b864acc0b6b1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
675341ee-af8d-421a-b53d-d89fc2083a35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
f2ec9456-cbd7-46b6-aa59-27102aed88bb,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
199866c6-b08e-42a9-8dc2-9c43c69eef51,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
007dd43f-7c12-433d-b10a-6177a0dcc7f6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
e960ca38-ab58-49b0-854c-a7fdd60dac5f,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
62456eb4-10b1-43dc-bc61-9d7fdcaac224,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22a33a50-4bff-4d46-8b77-67ab633ea596,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61d3208b-6d50-461d-8d2c-5a3b92096324,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ec44eeec-82a1-4513-9cd0-cfa17e831ae0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
d6ee814b-ae12-4c20-8e01-5afd311da4eb,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8debc9e5-8039-4730-8ff7-a26add781363,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
f4fe3c67-9a32-43cf-8460-a8b7107ca033,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
a1c53628-c056-4ca4-9c1a-bf578b7887e8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
eff223db-b905-451f-8f85-54297316ebb0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0bb0f56a-942b-499b-89e2-3802b3e22873,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6819b659-4c76-48b4-b973-65da3278d974,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17951152-36be-4e68-85ff-aa623349aeb4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
abf68ada-27c1-4d42-b817-181dbb600bb4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
d26d56ab-9f91-43a8-b6a9-e74bca7f73ed,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5c355400-34d9-41df-80d5-9c20c2727296,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
106acde8-7903-4545-9800-faec335c2700,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
4b756062-5302-4e47-a552-b68728b3dcf4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8a3a2843-9389-4e07-8b17-a0a050b57c1f,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
09ba725a-cf0c-42e1-8edf-2cb938908c8e,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d267a9d5-4115-4e5d-82ea-05954540c8a9,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7aa303e2-e56b-4698-8131-cdcb617aab5d,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ca03939f-e66a-44e5-a3b4-d1f942c7b7fc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3adfed44-cdfe-4287-bcdf-bf9af6d14a0e,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0bf5b27a-97e1-4a95-b888-1184247990ae,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
86999b21-2505-464d-8019-81eb2e57fe4b,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0a70c37b-8167-47d0-a43a-5405d8b24cd1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
576af465-733c-4f12-b857-9c09bd4c3f54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8858887f-79ea-4799-bf91-3af5f60599fe,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d0caa9f0-fbf0-4647-a40a-87836d46b3ad,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
ae51b690-6daf-4e0a-838a-4ab999d87217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79d2b070-01ae-4764-b2c8-65a3bc169623,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5e69fa51-66f4-4bb5-b575-45e418eadccb,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ecdb4f12-a4b3-43d3-ac1c-f379922f05b2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7f15ec8-372a-469d-aac7-3095edb3f97a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12bcd2c0-cdc0-48c4-a1a1-8b3d8aee39c4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4b8796be-caea-4b70-a565-0e762ceaf16b,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dded68be-f44d-4a21-b739-fdfef9dba68b,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
df6605df-bd69-490d-8597-57be371f9f63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
add09a2d-7940-41df-b39d-213b07c61e4b,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
61b1b0ff-94bb-414e-a50f-d97ec453e380,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a85dd79b-4b95-4c17-91db-3d6a6c2487b8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
c162079e-13e8-4b2e-9f87-785edb67ee94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
143b1262-b64e-4ba3-a320-354fc533aefb,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
46424ad2-093d-4598-b101-61854343a3c9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
fbcc40b9-ab14-45e9-bd03-5f34f2d2f1e1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f12afc4b-a5a8-4aea-9c10-b65315f0a8b1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95bb42aa-48b1-4ad1-bf0c-1b569d7629dd,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bc41add9-cf20-4efa-ad82-a9a6b84eed27,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6965c599-42d0-42e1-a6db-15478687030a,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2bb6cbbf-44a5-4324-bd7a-40ec5bc054c7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
e7aa4086-f19a-4c0e-9b99-72b7aa33709c,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ae62ad45-e67b-4ddf-8262-058c5bc0c527,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
af5ed522-092c-45f7-ad85-6663cfa13365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11650f89-5714-45db-bb9b-25b3ba003526,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6ceef134-4cb2-4643-b7d1-2317a58ba409,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
385f3a52-fb8e-49ce-88b3-433465183906,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d3762bb5-4bda-486f-97bb-99fb25ab0ff3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2a18fedd-fe97-48d3-a64b-5fd1522d65be,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
adae1fd5-9dfe-4cc7-8088-7da9cb6d6a58,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8e68e91f-3f4c-4bd9-84f4-57cf71821d45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b1c7729f-5366-49f9-b918-1237bda880f6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c97fd27c-9889-46da-b0f4-d64c2085b746,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23380f7a-d6ad-42cf-be4b-17362eead2cc,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
125fcd43-a1a1-4a42-98d2-a53ceca732af,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
c74067a0-609e-4dff-b72d-321879a4c3cb,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
